"js","lb_summaryView","ALL","ALL","Summary display"
"js","lb_summaryView","ALL","ja","サマリー表示"
"js","lb_summaryView","ALL","zh","表示汇总"
"js","lb_toLogin","ALL","ALL","to login page"
"js","lb_toLogin","ALL","ja","ログイン画面へ"
"js","lb_toLogin","ALL","zh","换至登录画面"
"js","lb_userID","ALL","ALL","User ID"
"js","lb_userID","ALL","ja","ユーザID"
"js","lb_userID","ALL","zh","用户名"
"js","ms_forbiddenurlPage","ALL","ALL","Displaying this web site in portal innerframe is forbidden by administrator."
"js","ms_forbiddenurlPage","ALL","ja","選択したWebサイトは、管理者によりポータル内フレームでの表示を制限されています。"
"js","ms_forbiddenurlPage","ALL","zh","选择的网站由于管理员的限制不能在门户内表示。"
"js","ms_sessionTimeout","ALL","ALL","Session closed by unexpected reasons. Please login again."
"js","ms_sessionTimeout","ALL","ja","予期しない理由によりセッションが切れました。再度ログインしてください。"
"js","ms_sessionTimeout","ALL","zh","因不明原因Session中断。请再登录。"
"js","ms_sessionTimeoutByOtherLogin","ALL","ALL","The session timeout. <br/>Also, it is possible to be logged in with another browser. <br/>Please log in again."
"js","ms_sessionTimeoutByOtherLogin","ALL","ja","セッションが切れました。<br/>別のブラウザでログインされた可能性もあります。<br/>再度ログインしてください。<br/>"
"js","ms_sessionTimeoutByOtherLogin","ALL","zh","Session中断。<br/>有可能在别的浏览器上登录。<br/>请再登录。<br/>"
"js","ms_shortcutsNotice","ALL","ALL",""
"js","ms_shortcutsNotice","ALL","ja","※ショートカットキーが使えない場合は日本語入力を無効にしてみてください。"
"js","ms_shortcutsNotice","ALL","zh","※快捷键不能使用时请试把日语输入转为无效。"
"layout","lb_login","ALL","ALL","Login"
"layout","lb_login","ALL","ja","ログイン"
"layout","lb_login","ALL","zh","登录"
"layout","lb_san","ALL","ALL",""
"layout","lb_san","ALL","ja","さん"
"layout","lb_san","ALL","zh",""
"layout","lb_search","ALL","ALL","Search"
"layout","lb_search","ALL","ja","検索"
"layout","lb_search","ALL","zh","搜索"
"layout","lb_searchOption","ALL","ALL","Search options"
"layout","lb_searchOption","ALL","ja","検索オプション"
"layout","lb_searchOption","ALL","zh","搜索选项"
"layout","lb_welcome","ALL","ALL","Welcome,"
"layout","lb_welcome","ALL","ja","ようこそ、"
"layout","lb_welcome","ALL","zh","欢迎,"
"menu","TodoList_title","ALL","ALL","To-Do List"
"menu","TodoList_title","ALL","ja","TODOリスト"
"menu","TodoList_title","ALL","zh","TODO列表"
"menu","alarm_title","ALL","ALL","Alarm"
"menu","alarm_title","ALL","ja","アラーム"
"menu","alarm_title","ALL","zh","报警"
"menu","calculator_title","ALL","ALL","Calculator"
"menu","calculator_title","ALL","ja","電卓"
"menu","calculator_title","ALL","zh","计算器"
"menu","etc_widgets","ALL","ALL","Other Gadgets"
"menu","etc_widgets","ALL","ja","その他ガジェット"
"menu","etc_widgets","ALL","zh","其它小工具"
"menu","finance","ALL","ALL","Finance"
"menu","finance","ALL","ja","金融"
"menu","finance","ALL","zh","金融"
"menu","news","ALL","ALL","News"
"menu","news","ALL","ja","ニュース"
"menu","news","ALL","zh","新闻"
"menu","sports","ALL","ALL","Sports"
"menu","sports","ALL","ja","スポーツ"
"menu","sports","ALL","zh","体育"
"menu","stickey_title","ALL","ALL","Sticky"
"menu","stickey_title","ALL","ja","付箋"
"menu","stickey_title","ALL","zh","粘"
"menu","worldclock_title","ALL","ALL","World clock"
"menu","worldclock_title","ALL","ja","標準時時計"
"menu","worldclock_title","ALL","zh","世界时钟"
"property","debug","ALL","ALL","Debug"
"property","debug","ALL","ja","デバッグ"
"property","debug","ALL","zh","调试"
"property","display","ALL","ALL","Display"
"property","display","ALL","ja","表示"
"property","display","ALL","zh","表示"
"property","error","ALL","ALL","Error"
"property","error","ALL","ja","エラー"
"property","error","ALL","zh","错误"
"property","info","ALL","ALL","Info"
"property","info","ALL","ja","情報"
"property","info","ALL","zh","信息"
"property","notDisplay","ALL","ALL","Non-display"
"property","notDisplay","ALL","ja","非表示"
"property","notDisplay","ALL","zh","不表示"
"property","referenceTopMenu","ALL","ALL","The same settings as topmenu"
"property","referenceTopMenu","ALL","ja","トップと同じ構成"
"property","referenceTopMenu","ALL","zh","和顶部菜单一样设置"
"property","typeCorrectFormat","ALL","ALL","Type in the correct format"
"property","typeCorrectFormat","ALL","ja","正しいフォーマットで入力してください。"
"property","typeCorrectFormat","ALL","zh","请输入正确的格式。"
"property","typeInt","ALL","ALL","Type a integer value"
"property","typeInt","ALL","ja","整数を入力してください。"
"property","typeInt","ALL","zh","请输入整数"
"property","typeLessThanTen","ALL","ALL","Type a positive integer of 1 to 10"
"property","typeLessThanTen","ALL","ja","1から10の正の整数を入力してください。"
"property","typeLessThanTen","ALL","zh","请输入1到10的正整数"
"property","typePositiveInt","ALL","ALL","Type a positive integer value"
"property","typePositiveInt","ALL","ja","正の整数を入力してください。"
"property","typePositiveInt","ALL","zh","请输入正整数"
"property","typeValidURL","ALL","ALL","Type a valid URL."
"property","typeValidURL","ALL","ja","有効なURLを入力してください。"
"property","typeValidURL","ALL","zh","请输入有效的 URL."
"property","warn","ALL","ALL","Warn"
"property","warn","ALL","ja","警告"
"property","warn","ALL","zh","警告"
"widget","lb_Calendar","ALL","ALL","Calendar"
"widget","lb_Calendar","ALL","ja","カレンダー"
"widget","lb_Calendar","ALL","zh","日历"
"widget","lb_FragmentMiniBrowser","ALL","ALL","FragmentMiniBrowser"
